Year,Institutional_sector_name,Institutional_sector_code,Descriptor,SNA08TRANS,Asset_liability_code,Status,Values
2008.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2044260
2009.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2090582
2010.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2121688
2011.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2218030
2012.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2244894
2013.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2308125
2014.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2382458
2015.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2549820
2016.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,2721166
2017.03,Total economy (excl rest of the world),8,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,FINAL,2852427
2008.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2009.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2010.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2011.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2012.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2013.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2014.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2015.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2016.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2017.03,Rest of the world,611,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,0
2008.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2009.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2010.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2011.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2012.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2013.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2014.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2015.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2016.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2017.03,Rest of the world,611,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,0
2008.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2009.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2010.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2011.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2012.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2013.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2014.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2015.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2016.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2017.03,Rest of the world,611,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,0
2008.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2009.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2010.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2011.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2012.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2013.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2014.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2015.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2016.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2017.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,0
2008.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2009.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2010.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2011.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2012.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2013.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2014.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2015.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2016.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2017.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,0
2008.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2009.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2010.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2011.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2012.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2013.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2014.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2015.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2016.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2017.03,Rest of the world,611,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2008.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2009.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2010.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2011.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2012.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2013.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2014.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2015.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2016.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2017.03,Rest of the world,611,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2008.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,1
2009.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2010.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,1
2011.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2012.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,-1
2013.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,1
2014.03,Rest of the world,611,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
